season,n_legs,lifelines,worst_case_bets,worst_case_turnover,worst_case_payout,expected_payout,rpf_fees,poc_fees,gross_win_of_original_bets,fraction_saved,N_bets_total
2025,8,"4,4,4,3,3",704,40175.06,232579.9363,79292.64724404762,843.6762600000001,6359.741,40175.06,0.37033140452393476,1901
2025,8,"5,4,4,3,3",883,46486.34,288175.5758,80094.81574404762,976.2131400000001,7327.686,46486.34,0.46449237243556024,1901
2025,8,"5,5,4,3,3",895,46815.159999999996,293050.5608,83025.95922619048,983.11836,7380.859,46815.159999999996,0.4708048395581273,1901
2025,8,"5,5,5,3,3",896,47315.159999999996,295750.5608,86949.07741071428,993.61836,7455.859,47315.159999999996,0.4713308784850079,1901
2025,8,"4,4,4,4,3",704,40175.06,232579.9363,86616.42303571428,843.6762600000001,6359.741,40175.06,0.37033140452393476,1901
2025,8,"5,4,4,4,3",883,46486.34,288175.5758,87418.59153571428,976.2131400000001,7327.686,46486.34,0.46449237243556024,1901
2025,8,"5,5,4,4,3",895,46815.159999999996,293050.5608,90473.74405952381,983.11836,7380.859,46815.159999999996,0.4708048395581273,1901
2025,8,"5,5,5,4,3",896,47315.159999999996,295750.5608,94680.64658333334,993.61836,7455.859,47315.159999999996,0.4713308784850079,1901
2025,8,"5,5,5,5,3",896,47315.159999999996,295750.5608,99444.00505952381,993.61836,7455.859,47315.159999999996,0.4713308784850079,1901
2025,8,"4,4,4,4,4",704,40175.06,232579.9363,94243.38870833334,843.6762600000001,6359.741,40175.06,0.37033140452393476,1901
2025,8,"5,4,4,4,4",883,46486.34,288175.5758,95045.55720833334,976.2131400000001,7327.686,46486.34,0.46449237243556024,1901
2025,8,"5,5,4,4,4",895,46815.159999999996,293050.5608,98224.71877380952,983.11836,7380.859,46815.159999999996,0.4708048395581273,1901
2025,8,"5,5,5,4,4",896,47315.159999999996,295750.5608,102721.52766071429,993.61836,7455.859,47315.159999999996,0.4713308784850079,1901
2025,8,"5,5,5,5,4",896,47315.159999999996,295750.5608,107838.67,993.61836,7455.859,47315.159999999996,0.4713308784850079,1901
2025,8,"5,5,5,5,5",896,47315.159999999996,295750.5608,113342.4073452381,993.61836,7455.859,47315.159999999996,0.4713308784850079,1901
2025,9,1,62,1779.680034,15091.51139874,2432.896446577857,37.373280714,290.802006,1779.680034,0.048513302034428794,1278
2025,9,2,126,3757.130091,26431.80476094,4399.239866974107,78.899731911,625.8925151999999,3757.130091,0.09859154929577464,1278
2025,9,3,177,7894.740132,57596.87995929,10710.678022948394,165.789542772,1368.47702115,7894.740132,0.13849765258215962,1278
2025,9,4,226,9946.540152,72678.68003799,13265.140275606964,208.877343192,1692.4970241,9946.540152,0.17683881064162754,1278
2025,9,5,269,10887.550191,79617.77034534,14767.104215534107,228.63855401100002,1843.1485308,10887.550191,0.2104851330203443,1278
2025,9,"1,1",73,2257.680042,17300.261454389998,4965.3167038235715,47.411280882,362.90200725,2257.680042,0.05712050078247261,1278
2025,9,"2,1",168,7260.6801239999995,41274.48004884,6931.660124219821,152.474282604,1266.8250203999999,7260.6801239999995,0.13145539906103287,1278
2025,9,"3,1",238,11800.80018,74638.14288939,13243.098280194106,247.81680378000001,2070.6860286,11800.80018,0.18622848200312989,1278
2025,9,"4,1",302,14107.600215,91715.44309029,15797.560532852678,296.25960451500004,2433.45603375,14107.600215,0.23630672926447574,1278
2025,9,"5,1",353,15098.610258,99657.83333754,17299.52447277982,317.070815418,2592.85754115,15098.610258,0.2762128325508607,1278
2025,9,"2,2",175,7735.680117,44173.47999204,9648.257861073927,162.449282457,1348.07501925,7735.680117,0.13693270735524257,1278
2025,9,"3,2",267,13013.870166,82886.06580669,15959.696017048214,273.291273486,2272.1465267999997,13013.870166,0.20892018779342722,1278
2025,9,"4,2",353,16047.470196,107657.05595175,18514.158269706786,336.996874116,2750.2365311999997,16047.470196,0.2762128325508607,1278
2025,9,"5,2",410,17205.820236,117362.95416,20016.12220963393,361.322224956,2934.73903815,17205.820236,0.3208137715179969,1278
2025,9,"3,3",273,13136.070168,83550.36580299,23028.215465539284,275.857473528,2290.4765271,13136.070168,0.2136150234741784,1278
2025,9,"4,3",383,16557.230223,113791.51660995,25582.677718197858,347.701834683,2827.20053565,16557.230223,0.2996870109546166,1278
2025,9,"5,3",453,19221.700266,131547.5649468,27084.641658125,403.655705586,3238.3710432,19221.700266,0.3544600938967136,1278
2025,9,"4,4",389,16725.230226,116655.01659855,29628.813818721428,351.229834746,2853.3005361,16725.230226,0.30438184663536777,1278
2025,9,"5,4",466,19486.400265,135233.8849179,31130.77775864857,409.214405565,3278.97604305,19486.400265,0.3646322378716745,1278
2025,9,"5,5",471,19658.100266999998,136887.0849459,33312.27918647428,412.820105607,3309.7310433,19658.100266999998,0.3685446009389671,1278
2025,9,"1,1,1",73,2257.680042,17300.261454389998,7597.260771737143,47.411280882,362.90200725,2257.680042,0.05712050078247261,1278
2025,9,"2,1,1",172,7305.680115,41694.47995734,9563.604192133393,153.419282415,1274.0750189999999,7305.680115,0.13458528951486698,1278
2025,9,"3,1,1",244,11858.05017,75164.14278189,15675.042332107678,249.01905357,2079.7735270499998,11858.05017,0.19092331768388107,1278
2025,9,"4,1,1",312,14259.850209,93826.74307491,18179.50454476625,299.456854389,2458.0435328999997,14259.850209,0.24413145539906103,1278
2025,9,"5,1,1",367,15360.860259,102784.13338716,19418.968463693393,322.578065439,2636.44504155,15360.860259,0.2871674491392801,1278
2025,9,"2,2,1",183,8073.680112,46509.97992804,12404.4440129325,169.547282352,1409.27501835,8073.680112,0.1431924882629108,1278
2025,9,"3,2,1",284,13451.620167,87038.56566369,18515.882152906786,282.484023507,2348.8090267499997,13451.620167,0.2222222222222222,1278
2025,9,"4,2,1",381,16651.720205999998,113908.35600027,21020.344365565357,349.686124326,2852.4490321499998,16651.720205999998,0.2981220657276995,1278
2025,9,"5,2,1",447,18075.07026,126691.75440927,22259.8082844925,379.57647546,3080.4515415,18075.07026,0.34976525821596244,1278
2025,9,"3,3,1",293,13590.820169999999,87935.36572674,25078.9701662675,285.40722357,2370.9390273,13590.820169999999,0.229264475743349,1278
2025,9,"4,3,1",416,17218.480239,120820.81677732,27583.43237892607,361.588085019,2939.2130376,17218.480239,0.325508607198748,1278
2025,9,"5,3,1",497,20169.950291999998,141761.16529632,28822.896297853214,423.56895613200004,3397.1835469499997,20169.950291999998,0.3888888888888889,1278
2025,9,"4,4,1",422,17386.480242,123684.31676592,31625.629552154107,365.116085082,2965.3130380499997,17386.480242,0.3302034428794992,1278
2025,9,"5,4,1",513,20474.650287,145882.78522389,32865.09347108125,429.96765602700003,3441.28854645,20474.650287,0.4014084507042254,1278
2025,9,"5,5,1",520,20682.350288999998,147717.23524839,34814.83562915839,434.329356069,3477.9935465999997,20682.350288999998,0.40688575899843504,1278
2025,9,"2,2,2",185,8133.680114999999,47157.47992404,15558.415571624464,170.807282415,1418.2750188,8133.680114999999,0.14475743348982786,1278
2025,9,"3,2,2",288,13541.620176,87822.31569309,21669.85371159875,284.374023696,2362.3090281,13541.620176,0.22535211267605634,1278
2025,9,"4,2,2",385,16741.720215,114692.10602967,24174.31592425732,351.576124515,2865.9490335,16741.720215,0.30125195618153366,1278
2025,9,"5,2,2",452,18175.070268,127499.50443627,25413.779843184464,381.676475628,3095.4515426999997,18175.070268,0.3536776212832551,1278
2025,9,"3,3,2",298,13685.820183,88751.61578214,28360.9471772925,287.402223843,2385.1890292499997,13685.820183,0.23317683881064163,1278
2025,9,"4,3,2",424,17383.480254,122192.06684022,30865.40938995107,365.053085334,2963.96303985,17383.480254,0.3317683881064163,1278
2025,9,"5,3,2",509,20404.950318,143434.91541402,32104.873308878214,428.503956678,3431.68355025,20404.950318,0.3982785602503912,1278
2025,9,"4,4,2",434,17636.480262,127918.06684182,35261.876155728394,370.36608550200003,3002.81304105,17636.480262,0.3395931142410016,1278
2025,9,"5,4,2",535,20972.150325,153441.53547759,36501.340074655534,440.415156825,3515.1635515499997,20972.150325,0.418622848200313,1278
2025,9,"5,5,2",543,21189.850326,155465.98548309,38508.03845147518,444.986856846,3553.3685515499997,21189.850326,0.42488262910798125,1278
2025,9,"3,3,3",299,13715.820179999999,88874.61576983999,35259.98109694232,288.03222378000004,2389.6890288,13715.820179999999,0.23395931142410015,1278
2025,9,"4,3,3",425,17413.480251,122315.06682792,37764.443309600894,365.68308527100004,2968.4630394,17413.480251,0.33255086071987483,1278
2025,9,"5,3,3",510,20434.950315,143557.91540172,39003.907228528034,429.133956615,3436.1835498,20434.950315,0.39906103286384975,1278
2025,9,"4,4,3",436,17676.480258,128221.06681152,42397.318669810535,371.206085418,3008.81304045,17676.480258,0.3411580594679186,1278
2025,9,"5,4,3",538,21014.520318,153794.30538429,43636.782588737675,441.304926678,3521.63755035,21014.520318,0.4209702660406886,1278
2025,9,"5,5,3",547,21532.220316,156808.75537989,45836.27349330553,452.17662663600004,3604.8425499,21532.220316,0.42801251956181535,1278
2025,9,"4,4,4",436,17676.480258,128221.06681152,47651.25183534268,371.206085418,3008.81304045,17676.480258,0.3411580594679186,1278
2025,9,"5,4,4",540,21071.520314999998,154635.30533529,48890.71575426982,442.501926615,3530.1875499,21071.520314999998,0.4225352112676056,1278
2025,9,"5,5,4",549,21589.220312999998,157649.75533089,51111.72915774839,453.373626573,3613.39254945,21589.220312999998,0.4295774647887324,1278
2025,9,"5,5,5",550,21619.22031,158069.75528889,54781.59674939036,454.00362651,3613.39254945,21619.22031,0.4303599374021909,1278
2025,9,"1,1,1,1",73,2257.680042,17300.261454389998,10238.72865931857,47.411280882,362.90200725,2257.680042,0.05712050078247261,1278
2025,9,"2,1,1,1",173,7310.680119,42699.48076134,11836.48871836482,153.524282499,1274.8250196,7310.680119,0.13536776212832552,1278
2025,9,"3,1,1,1",245,11863.050174,76169.14358589,17848.760205339106,249.124053654,2080.52352765,11863.050174,0.19170579029733958,1278
2025,9,"4,1,1,1",316,14339.85021,97431.74378091,20002.97240299768,301.13685441,2470.04353305,14339.85021,0.24726134585289514,1278
2025,9,"5,1,1,1",371,15440.86026,106389.13409316,21060.43627862482,324.25806546,2648.4450417,15440.86026,0.29029733959311427,1278
2025,9,"2,2,1,1",184,8078.6801159999995,47514.98073204,14562.987365758929,169.652282436,1410.02501895,8078.6801159999995,0.14397496087636932,1278
2025,9,"3,2,1,1",285,13456.620171,88043.56646769,20575.258852733215,282.589023591,2349.5590273499997,13456.620171,0.22300469483568075,1278
2025,9,"4,2,1,1",386,16741.720205999998,117613.35669627,22729.471050391785,351.576124326,2865.9490321499998,16741.720205999998,0.30203442879499215,1278
2025,9,"5,2,1,1",452,18165.07026,130396.75510527,23786.934926018926,381.46647546,3093.9515415,18165.07026,0.3536776212832551,1278
2025,9,"3,3,1,1",294,13595.820174,88940.36653074,27093.74875796357,285.512223654,2371.6890279,13595.820174,0.2300469483568075,1278
2025,9,"4,3,1,1",421,17308.480239,124525.81747332,29247.960955622144,363.478085019,2952.7130376,17308.480239,0.32942097026604067,1278
2025,9,"5,3,1,1",502,20259.950291999998,145466.16599232,30305.424831249285,425.458956132,3410.6835469499997,20259.950291999998,0.39280125195618154,1278
2025,9,"4,4,1,1",427,17476.480242,127389.31746192,32803.355907834644,367.006085082,2978.8130380499997,17476.480242,0.33411580594679186,1278
2025,9,"5,4,1,1",518,20564.650287,149587.78591989,33860.81978346178,431.857656027,3454.78854645,20564.650287,0.405320813771518,1278
2025,9,"5,5,1,1",525,20772.350288999998,151422.23594439,35659.30264949035,436.219356069,3491.4935465999997,20772.350288999998,0.4107981220657277,1278
2025,9,"2,2,2,1",186,8138.680119,48162.48072804,17687.11258759232,170.912282499,1419.0250194,8138.680119,0.14553990610328638,1278
2025,9,"3,2,2,1",290,13556.620179,88967.31648309,23699.384074566606,284.689023759,2364.5590285499998,13556.620179,0.2269170579029734,1278
2025,9,"4,2,2,1",392,16846.720218,118622.10677967,25853.59627222518,353.781124578,2881.69903395,16846.720218,0.30672926447574334,1278
2025,9,"5,2,2,1",460,18290.07027,131639.50516527,26911.06014785232,384.09147567,3112.7015429999997,18290.07027,0.3599374021909233,1278
2025,9,"3,3,2,1",302,13745.820185999999,90411.61657464,30345.87943213,288.662223906,2395.93902975,13745.820185999999,0.23630672926447574,1278
2025,9,"4,3,2,1",434,17537.480252999998,126675.06755472,32500.09162978857,368.28708531300003,2988.81303975,17537.480252999998,0.3395931142410016,1278
2025,9,"5,3,2,1",520,20568.950316,148127.91610752,33557.555505415716,431.947956636,3458.0335499999997,20568.950316,0.40688575899843504,1278
2025,9,"4,4,2,1",444,17790.480261,132401.06755632,36403.44951419035,373.600085481,3027.66304095,17790.480261,0.3474178403755869,1278
2025,9,"5,4,2,1",546,21136.150322999998,158134.53617109,37460.9133898175,443.859156783,3541.5135513,21136.150322999998,0.4272300469483568,1278
2025,9,"5,5,2,1",555,21355.850322,160188.98614659,39316.35247458857,448.472856762,3580.0185509999997,21355.850322,0.43427230046948356,1278
2025,9,"3,3,3,1",303,13775.820183,90534.61656234,37234.888669794105,289.292223843,2400.4390293,13775.820183,0.23708920187793428,1278
2025,9,"4,3,3,1",435,17567.48025,126798.06754242,39389.100867452675,368.91708525,2993.3130392999997,17567.48025,0.3403755868544601,1278
2025,9,"5,3,3,1",521,20598.950313,148250.91609522,40446.56474307982,432.577956573,3462.53354955,20598.950313,0.4076682316118936,1278
2025,9,"4,4,3,1",446,17830.480257,132704.06752602,43443.86734728678,374.440085397,3033.66304035,17830.480257,0.3489827856025039,1278
2025,9,"5,4,3,1",549,21178.520316,158487.30607779,44501.33122291393,444.748926636,3547.9875500999997,21178.520316,0.4295774647887324,1278
2025,9,"5,5,3,1",559,21698.220312,161531.75604339,46549.562835433215,455.662626552,3631.49254935,21698.220312,0.43740219092331767,1278
2025,9,"4,4,4,1",446,17830.480257,132704.06752602,48240.906129035175,374.440085397,3033.66304035,17830.480257,0.3489827856025039,1278
2025,9,"5,4,4,1",551,21235.520313,159328.30602879,49298.37000466232,445.945926573,3556.53754965,21235.520313,0.43114241001564946,1278
2025,9,"5,5,4,1",563,21770.220312,162712.75603239,51368.124116092324,457.174626552,3642.2925493499997,21770.220312,0.4405320813771518,1278
2025,9,"5,5,5,1",564,21800.220309,163132.75599039,53858.47310635696,457.804626489,3642.2925493499997,21800.220309,0.4413145539906103,1278
2025,9,"2,2,2,2",186,8138.680119,48162.48072804,21164.717972407856,170.912282499,1419.0250194,8138.680119,0.14553990610328638,1278
2025,9,"3,2,2,2",290,13556.620179,88967.31648309,27176.98945938214,284.689023759,2364.5590285499998,13556.620179,0.2269170579029734,1278
2025,9,"4,2,2,2",392,16846.720218,118622.10677967,29331.201657040714,353.781124578,2881.69903395,16846.720218,0.30672926447574334,1278
2025,9,"5,2,2,2",460,18290.07027,131639.50516527,30388.665532667856,384.09147567,3112.7015429999997,18290.07027,0.3599374021909233,1278
2025,9,"3,3,2,2",302,13745.820185999999,90411.61657464,33951.49026927857,288.662223906,2395.93902975,13745.820185999999,0.23630672926447574,1278
2025,9,"4,3,2,2",434,17537.480252999998,126675.06755472,36105.702466937146,368.28708531300003,2988.81303975,17537.480252999998,0.3395931142410016,1278
2025,9,"5,3,2,2",520,20568.950316,148127.91610752,37163.166342564284,431.947956636,3458.0335499999997,20568.950316,0.40688575899843504,1278
2025,9,"4,4,2,2",444,17790.480261,132401.06755632,40357.023283528215,373.600085481,3027.66304095,17790.480261,0.3474178403755869,1278
2025,9,"5,4,2,2",546,21136.150322999998,158134.53617109,41414.48715915535,443.859156783,3541.5135513,21136.150322999998,0.4272300469483568,1278
2025,9,"5,5,2,2",556,21358.850319,160214.48612108998,43326.88246266893,448.535856699,3580.4685505499997,21358.850319,0.4350547730829421,1278
2025,9,"3,3,3,2",303,13775.820183,90534.61656234,41064.209317651424,289.292223843,2400.4390293,13775.820183,0.23708920187793428,1278
2025,9,"4,3,3,2",436,17577.480249,126968.06752542,43218.42151531,369.127085229,2994.81303915,17577.480249,0.3411580594679186,1278
2025,9,"5,3,3,2",522,20608.950312,148420.91607822,44275.88539093714,432.787956552,3464.0335493999996,20608.950312,0.4084507042253521,1278
2025,9,"4,4,3,2",447,17840.480256,132874.06750902,47621.150927333394,374.650085376,3035.1630402,17840.480256,0.34976525821596244,1278
2025,9,"5,4,3,2",551,21213.520317,159057.30609279,48678.61480296053,445.48392665700004,3553.23755025,21213.520317,0.43114241001564946,1278
2025,9,"5,5,3,2",563,21746.220309,162257.1560199,50783.802634222324,456.670626489,3638.6925489,21746.220309,0.4405320813771518,1278
2025,9,"4,4,4,2",447,17840.480256,132874.06750902,52865.056628983926,374.650085376,3035.1630402,17840.480256,0.34976525821596244,1278
2025,9,"5,4,4,2",553,21270.520314,159898.30604379,53922.52050461107,446.680926594,3561.7875498,21270.520314,0.4327073552425665,1278
2025,9,"5,5,4,2",567,21818.220309,163438.1560089,56049.23083478357,458.18262648900003,3649.4925488999997,21818.220309,0.44366197183098594,1278
2025,9,"5,5,5,2",568,21848.220306,163858.1559669,58654.98168544357,458.812626426,3649.4925488999997,21848.220306,0.4444444444444444,1278
2025,9,"3,3,3,3",303,13775.820183,90534.61656234,48244.18551413428,289.292223843,2400.4390293,13775.820183,0.23708920187793428,1278
2025,9,"4,3,3,3",436,17577.480249,126968.06752542,50398.39771179286,369.127085229,2994.81303915,17577.480249,0.3411580594679186,1278
2025,9,"5,3,3,3",522,20608.950312,148420.91607822,51455.86158742,432.787956552,3464.0335493999996,20608.950312,0.4084507042253521,1278
2025,9,"4,4,3,3",447,17840.480256,132874.06750902,54952.53571924857,374.650085376,3035.1630402,17840.480256,0.34976525821596244,1278
2025,9,"5,4,3,3",552,21233.520314999998,159257.30607279,56009.99959487571,445.903926615,3556.23754995,21233.520314999998,0.431924882629108,1278
2025,9,"5,5,3,3",564,21766.220307,162457.1559999,58307.97995388571,457.09062644700003,3641.6925486,21766.220307,0.4413145539906103,1278
2025,9,"4,4,4,3",447,17840.480256,132874.06750902,60369.64168442071,374.650085376,3035.1630402,17840.480256,0.34976525821596244,1278
2025,9,"5,4,4,3",554,21290.520312,160098.30602379,61427.10556004786,447.10092655200003,3564.7875495,21290.520312,0.433489827856025,1278
2025,9,"5,5,4,3",568,21838.220307,163638.1559889,63746.60841796857,458.60262644700003,3652.4925485999997,21838.220307,0.4444444444444444,1278
2025,9,"5,5,5,3",569,21868.220304,164058.1559469,66564.62865713071,459.232626384,3652.4925485999997,21868.220304,0.44522691705790296,1278
2025,9,"4,4,4,4",447,17840.480256,132874.06750902,66370.5540539,374.650085376,3035.1630402,17840.480256,0.34976525821596244,1278
2025,9,"5,4,4,4",554,21290.520312,160098.30602379,67428.01792952714,447.10092655200003,3564.7875495,21290.520312,0.433489827856025,1278
2025,9,"5,5,4,4",568,21838.220307,163638.1559889,69769.04328635857,458.60262644700003,3652.4925485999997,21838.220307,0.4444444444444444,1278
2025,9,"5,5,5,4",569,21868.220304,164058.1559469,72690.38259788464,459.232626384,3652.4925485999997,21868.220304,0.44522691705790296,1278
2025,9,"5,5,5,5",569,21868.220304,164058.1559469,76037.73854863858,459.232626384,3652.4925485999997,21868.220304,0.44522691705790296,1278
2025,9,"1,1,1,1,1",73,2257.680042,17300.261454389998,11702.933661142857,47.411280882,362.90200725,2257.680042,0.05712050078247261,1278
2025,9,"2,1,1,1,1",173,7310.680119,42699.48076134,12914.881218664108,153.524282499,1274.8250196,7310.680119,0.13536776212832552,1278
2025,9,"3,1,1,1,1",245,11863.050174,76169.14358589,15981.840168013394,249.124053654,2080.52352765,11863.050174,0.19170579029733958,1278
2025,9,"4,1,1,1,1",316,14339.85021,97431.74378091,17929.802349171965,301.13685441,2470.04353305,14339.85021,0.24726134585289514,1278
2025,9,"5,1,1,1,1",372,15441.860259,106401.13408116,18731.566220174107,324.279065439,2648.59504155,15441.860259,0.29107981220657275,1278
2025,9,"2,2,1,1,1",184,8078.6801159999995,47514.98073204,15305.642880353214,169.652282436,1410.02501895,8078.6801159999995,0.14397496087636932,1278
2025,9,"3,2,1,1,1",287,13511.620179,90718.56670868999,18372.6018297025,283.744023759,2357.8090285499998,13511.620179,0.2245696400625978,1278
2025,9,"4,2,1,1,1",388,16796.720214,120288.35693727,20320.56401086107,352.731124494,2874.19903335,16796.720214,0.30359937402190923,1278
2025,9,"5,2,1,1,1",455,18221.070267,133083.75533427,21122.327881863213,382.642475607,3102.35154255,18221.070267,0.35602503912363065,1278
2025,9,"3,3,1,1,1",296,13650.820182,91615.36677174,21956.9310734775,286.667223822,2379.9390291,13650.820182,0.23161189358372458,1278
2025,9,"4,3,1,1,1",423,17363.480247,127200.81771432,23904.89325463607,364.633085187,2960.9630388,17363.480247,0.33098591549295775,1278
2025,9,"5,3,1,1,1",505,20315.950299,148153.16622132,24706.657125638216,426.634956279,3419.083548,20315.950299,0.3951486697965571,1278
2025,9,"4,4,1,1,1",429,17531.48025,130064.31770292,26700.099297803037,368.16108525,2987.0630392499997,17531.48025,0.33568075117370894,1278
2025,9,"5,4,1,1,1",521,20620.650294,152274.78614889,27501.86316880518,433.033656174,3463.1885475,20620.650294,0.4076682316118936,1278
2025,9,"5,5,1,1,1",528,20828.350296,154109.23617339,28925.38676946018,437.395356216,3499.8935476499996,20828.350296,0.4131455399061033,1278
2025,9,"2,2,2,1,1",186,8138.680119,48162.48072804,17978.497776628035,170.912282499,1419.0250194,8138.680119,0.14553990610328638,1278
2025,9,"3,2,2,1,1",292,13611.620187,91642.31672409,21045.45672597732,285.844023927,2372.80902975,13611.620187,0.22848200312989045,1278
2025,9,"4,2,2,1,1",394,16901.720226,121297.10702067,22993.418907135892,354.936124746,2889.94903515,16901.720226,0.3082942097026604,1278
2025,9,"5,2,2,1,1",463,18346.070277,134326.50539427,23795.182778138034,385.267475817,3121.10154405,18346.070277,0.3622848200312989,1278
2025,9,"3,3,2,1,1",304,13800.820194,93086.61681564,24736.08308773536,289.817224074,2404.18903095,13800.820194,0.2378716744913928,1278
2025,9,"4,3,2,1,1",436,17592.480261,129350.06779572,26684.04526889393,369.442085481,2997.06304095,17592.480261,0.3411580594679186,1278
2025,9,"5,3,2,1,1",524,20635.220322,151047.63451386,27485.80913989607,433.339626762,3467.9740509,20635.220322,0.41001564945226915,1278
2025,9,"4,4,2,1,1",446,17845.480269,135076.06779732,29602.21424762518,374.755085649,3035.91304215,17845.480269,0.3489827856025039,1278
2025,9,"5,4,2,1,1",550,21202.420329,161054.25457743,30403.97811862732,445.250826909,3551.4540521999998,21202.420329,0.4303599374021909,1278
2025,9,"5,5,2,1,1",560,21447.120329999998,163321.20456993,31884.45793802482,450.38952693000005,3593.7090522,21447.120329999998,0.4381846635367762,1278
2025,9,"3,3,3,1,1",305,13830.820190999999,93209.61680334,28720.153882595892,290.447224011,2408.6890304999997,13830.820190999999,0.23865414710485133,1278
2025,9,"4,3,3,1,1",437,17622.480258,129473.06778342,30668.116063754464,370.07208541800003,3001.5630404999997,17622.480258,0.34194053208137715,1278
2025,9,"5,3,3,1,1",525,20665.220319,151170.63450156,31469.879934756606,433.969626699,3472.47405045,20665.220319,0.4107981220657277,1278
2025,9,"4,4,3,1,1",448,17885.480265,135379.06776702,33737.69363791803,375.59508556500003,3041.91304155,17885.480265,0.350547730829421,1278
2025,9,"5,4,3,1,1",553,21244.790322,161407.02448413,34539.457508920175,446.14059676200003,3557.928051,21244.790322,0.4327073552425665,1278
2025,9,"5,5,3,1,1",564,21789.49032,164663.97446673,36137.729850065894,457.57929672,3645.1830505499997,21789.49032,0.4413145539906103,1278
2025,9,"4,4,4,1,1",448,17885.480265,135379.06776702,37364.31074076196,375.59508556500003,3041.91304155,17885.480265,0.350547730829421,1278
2025,9,"5,4,4,1,1",555,21301.790319,162248.02443513,38166.07461176411,447.337596699,3566.47805055,21301.790319,0.43427230046948356,1278
2025,9,"5,5,4,1,1",568,21861.49032,165844.97445573,39785.86945182054,459.09129672,3655.98305055,21861.49032,0.4444444444444444,1278
2025,9,"5,5,5,1,1",569,21891.490317,166264.97441373,41900.866890897145,459.72129665700004,3655.98305055,21891.490317,0.44522691705790296,1278
2025,9,"2,2,2,2,1",186,8138.680119,48162.48072804,20861.376496917143,170.912282499,1419.0250194,8138.680119,0.14553990610328638,1278
2025,9,"3,2,2,2,1",292,13611.620187,91642.31672409,23928.33544626643,285.844023927,2372.80902975,13611.620187,0.22848200312989045,1278
2025,9,"4,2,2,2,1",394,16901.720226,121297.10702067,25876.297627425,354.936124746,2889.94903515,16901.720226,0.3082942097026604,1278
2025,9,"5,2,2,2,1",463,18346.070277,134326.50539427,26678.06149842714,385.267475817,3121.10154405,18346.070277,0.3622848200312989,1278
2025,9,"3,3,2,2,1",304,13800.820194,93086.61681564,27725.2589260075,289.817224074,2404.18903095,13800.820194,0.2378716744913928,1278
2025,9,"4,3,2,2,1",437,17593.48026,129371.06777472,29673.22110716607,369.46308546,2997.2130408,17593.48026,0.34194053208137715,1278
2025,9,"5,3,2,2,1",525,20636.220321,151068.63449286,30474.984978168213,433.36062674100003,3468.1240507499997,20636.220321,0.4107981220657277,1278
2025,9,"4,4,2,2,1",447,17846.480268,135097.06777632,32714.353021461608,374.77608562800003,3036.0630419999998,17846.480268,0.34976525821596244,1278
2025,9,"5,4,2,2,1",551,21203.420328,161075.25455643,33516.11689246375,445.271826888,3551.60405205,21203.420328,0.43114241001564946,1278
2025,9,"5,5,2,2,1",562,21451.120326,163367.70452343,35053.55293060375,450.473526846,3594.3090515999997,21451.120326,0.4397496087636933,1278
2025,9,"3,3,3,2,1",305,13830.820190999999,93209.61680334,31934.251830207144,290.447224011,2408.6890304999997,13830.820190999999,0.23865414710485133,1278
2025,9,"4,3,3,2,1",439,17633.480256,129664.06774542,33882.214011365715,370.303085376,3003.2130402,17633.480256,0.3435054773082942,1278
2025,9,"5,3,3,2,1",529,20686.220325,151601.63465556,34683.97788236786,434.410626825,3475.6240513499997,20686.220325,0.4139280125195618,1278
2025,9,"4,4,3,2,1",450,17896.480263,135570.06772902,37074.75452109357,375.826085523,3043.56304125,17896.480263,0.352112676056338,1278
2025,9,"5,4,3,2,1",558,21290.79033,162238.02467013,37876.51839209571,447.10659693,3564.8280522,21290.79033,0.43661971830985913,1278
2025,9,"5,5,3,2,1",571,21848.490324,165650.37461424,39531.74695198393,458.818296804,3654.0330511499997,21848.490324,0.44679186228482004,1278
2025,9,"4,4,4,2,1",450,17896.480263,135570.06772902,40863.72345700357,375.826085523,3043.56304125,17896.480263,0.352112676056338,1278
2025,9,"5,4,4,2,1",560,21347.790327,163079.02462113,41665.487328005715,448.303596867,3573.37805175,21347.790327,0.4381846635367762,1278
2025,9,"5,5,4,2,1",575,21920.490324,166831.37460324,43342.238386804645,460.330296804,3664.83305115,21920.490324,0.44992175273865415,1278
2025,9,"5,5,5,2,1",576,21950.490321,167251.37456124,45582.67935440875,460.96029674100004,3664.83305115,21950.490321,0.4507042253521127,1278
2025,9,"3,3,3,3,1",305,13830.820190999999,93209.61680334,36216.128867966785,290.447224011,2408.6890304999997,13830.820190999999,0.23865414710485133,1278
2025,9,"4,3,3,3,1",439,17633.480256,129664.06774542,38164.09104912536,370.303085376,3003.2130402,17633.480256,0.3435054773082942,1278
2025,9,"5,3,3,3,1",529,20686.220325,151601.63465556,38965.8549201275,434.410626825,3475.6240513499997,20686.220325,0.4139280125195618,1278
2025,9,"4,4,3,3,1",450,17896.480263,135570.06772902,41508.04015428553,375.826085523,3043.56304125,17896.480263,0.352112676056338,1278
2025,9,"5,4,3,3,1",559,21310.790328,162438.02465013,42309.80402528768,447.52659688800003,3567.8280519,21310.790328,0.43740219092331767,1278
2025,9,"5,5,3,3,1",572,21868.490321999998,165850.37459424,44082.82510692411,459.238296762,3657.0330508499997,21868.490321999998,0.4475743348982786,1278
